LNG,LAT,X,Y,crashYear,holidayNew,region,policeDistrict,areaUnitID,crashLocation1,weatherA,vehicleType,light,roadSurface,roadType,speedLimit,pedestrian,minorInjuryCount,fatalCount,severeOrFatal
174.9523979,-41.1167191,1763914,5446449,2011,not holiday,Wellington Region,Wellington,565601,SH 58,Fine,bicycle,Bright sun,Sealed,Highway,100,NA,0,0,TRUE
175.9030378,-38.91148129,1851715,5689039,2005,not holiday,Waikato Region,Waikato,541346,SH 1N,Fine,car,Overcast,Sealed,Highway,100,NA,1,0,TRUE
172.6003785,-43.53027291,1567709,5180219,2013,not holiday,Canterbury Region,Canterbury,590800,ROTHERHAM ST,Light rain,car,Dark,Sealed,Urban Road,50,1,0,0,TRUE
172.9834974,-41.09036821,1598614,5451211,2001,Queens Birthday,Tasman Region,Tasman,581850,UMUKURI ROAD,Fine,car,Dark,Sealed,Highway,100,NA,0,0,TRUE
173.6183175,-35.00126518,1656422,6126642,2002,not holiday,Northland Region,Northland,500202,SH 10,Fine,car,Bright sun,Sealed,Highway,100,NA,0,0,TRUE
174.869621,-37.0163932,1766324,5901675,2000,not holiday,Auckland Region,Counties Manukau,524604,BROWNS ROAD,Fine,car,Twilight,Sealed,Urban Road,50,NA,0,0,TRUE
174.8879972,-36.92497966,1768160,5911785,2006,not holiday,Auckland Region,Counties Manukau,522910,TI RAKAU DRIVE,Fine,car,Dark,Sealed,Arterial Road,60,NA,1,0,TRUE
176.8839279,-39.56909842,1933654,5612857,2009,not holiday,Hawke's Bay Region,Eastern,545631,BROOKFIELDS ROAD,Fine,car,Twilight,Sealed,Highway,100,NA,0,0,TRUE
175.5566565,-40.43464914,1816857,5520860,2009,not holiday,Manawatū-Whanganui Region,Central,561902,SH 57,Fine,truck,Dark,Sealed,Highway,100,NA,0,1,TRUE
177.1858594,-38.01978777,1967488,5783713,2000,not holiday,Bay of Plenty Region,Bay of Plenty,542906,SH 2,Heavy rain,car,Overcast,Sealed,Highway,100,NA,0,0,TRUE
175.2988792,-37.09954049,1804293.349,5891612.246,2021,not holiday,Waikato Region,Waikato,521136,EAST COAST ROAD,Fine,car,Dark,Sealed,Highway,100,NA,0,0,TRUE
168.4032443,-44.86111749,1236829,5022190,2002,not holiday,Otago Region,Southern,609013,GLENORCHY-QUEENSTOWN ROAD,Fine,car,Twilight,Sealed,Highway,100,NA,1,0,TRUE
174.0823146,-39.05430297,1693649,5676640,2003,not holiday,Taranaki Region,Central,551800,SH 44,Fine,car,Overcast,Sealed,Urban Road,50,NA,0,0,TRUE
176.5209408,-39.98967052,1900625,5567449,2007,not holiday,Hawke's Bay Region,Eastern,549602,SH 2,Fine,car,Bright sun,Sealed,Highway,100,NA,0,0,TRUE
175.0325158,-40.89301151,1771219,5471131,2004,not holiday,Wellington Region,Wellington,566302,SH 1N,Light rain,car,Overcast,Sealed,Highway,100,NA,4,1,TRUE
174.7328748,-36.35096842,1755492.041,5975728.897,2020,not holiday,Auckland Region,Counties Manukau,506661,TAKATU ROAD,Fine,car,Dark,Sealed,Highway,100,NA,0,0,TRUE
172.749463,-43.20151002,1579646,5216777,2016,Christmas New Year,Canterbury Region,Canterbury,585803,Z LEITHFIELD BEACH,Null,motorcycle,Dark,Unsealed,Urban Road,50,NA,0,0,TRUE
175.1184944,-41.09579601,1777916,5448446,2007,not holiday,Wellington Region,Wellington,566620,SH 2,Fine,car,Overcast,Sealed,Arterial Road,80,NA,0,0,TRUE
172.127559,-43.60731125,1529593,5171371,2014,not holiday,Canterbury Region,Canterbury,587010,COALTRACK ROAD,Fine,motorcycle,Overcast,Unsealed,Highway,100,NA,0,0,TRUE
174.8775463,-38.54822202,1763615.442,5731684.831,2019,not holiday,Waikato Region,Waikato,531710,SH 3,Fine,truck,Overcast,Unsealed,Highway,100,1,0,0,TRUE
169.2477293,-44.61074217,1302265,5053438,2000,not holiday,Otago Region,Southern,608304,SH 6,Fine,car,Bright sun,Sealed,Highway,100,NA,0,1,TRUE
177.630608,-37.86270039,2007422,5799301,2009,not holiday,Bay of Plenty Region,Bay of Plenty,542903,SH 35,Fine,car,Overcast,Sealed,Highway,100,NA,0,0,TRUE
174.4640363,-36.20448001,1731613,5992378,2005,not holiday,Northland Region,Northland,505010,SH 1N,Fine,truck,Overcast,Sealed,Highway,100,NA,0,0,TRUE
169.0455646,-45.05195259,1288612,5003667,2003,not holiday,Otago Region,Southern,609031,SH 6,Fine,car,Bright sun,Sealed,Highway,100,NA,0,0,TRUE
172.4739825,-43.63314695,1557568,5168737,2003,not holiday,Canterbury Region,Canterbury,597200,SPRINGS ROAD,Fine,car,Dark,Sealed,Highway,100,NA,2,0,TRUE
174.7935526,-36.96148735,1759671,5907897,2017,not holiday,Auckland Region,Counties Manukau,524121,BADER DRIVE,Fine,car,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
176.8345769,-39.65997717,1928982,5602949,2017,not holiday,Hawke's Bay Region,Eastern,545762,RIVERSLEA ROAD SOUTH,Fine,car,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
176.8381065,-39.63681261,1929395,5605508,2003,not holiday,Hawke's Bay Region,Eastern,548200,Z CPK PAK N SAVE,Fine,car,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
171.2427403,-44.37653938,1460006.823,5084802.733,2021,not holiday,Canterbury Region,Canterbury,598800,EVANS STREET,Fine,car,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
175.8134699,-38.09412122,1846723,5780003,2012,not holiday,Waikato Region,Waikato,535261,SH 1N,Fine,car,Overcast,Sealed,Highway,100,NA,0,0,TRUE
175.5117893,-40.27067276,1813568,5539173,2018,not holiday,Manawatū-Whanganui Region,Central,561422,SH 3,Fine,car,Bright sun,Sealed,Highway,100,NA,0,0,TRUE
172.6456579,-43.52655938,1571366,5180648,2002,not holiday,Canterbury Region,Canterbury,591700,BARBADOES ST,Light rain,car,Overcast,Sealed,Urban Road,50,NA,2,0,TRUE
174.7600353,-36.84564434,1756924,5920805,2009,not holiday,Auckland Region,Counties Manukau,514101,FANSHAWE ST,Fine,car,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
174.8902041,-37.80229126,1766407,5814438,2000,not holiday,Waikato Region,Waikato,526500,GREENSLADE ROAD,Heavy rain,car,Overcast,Sealed,Urban Road,50,NA,0,0,TRUE
175.5960468,-40.35447605,1820460,5529663,2017,not holiday,Manawatū-Whanganui Region,Central,562310,FEATHERSTON ST,Fine,car,Bright sun,Sealed,Urban Road,50,NA,0,1,TRUE
172.3373144,-43.75772653,1546654,5154822,2003,not holiday,Canterbury Region,Canterbury,597506,VOLCKMAN ROAD,Fine,car,Bright sun,Sealed,Highway,100,NA,0,1,TRUE
174.6429749,-36.91977692,1746344.512,5912766.375,2019,not holiday,Auckland Region,Counties Manukau,511002,GLENGARRY ROAD,Fine,car,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
176.0876121,-38.70419627,1868500,5711522,2019,not holiday,Waikato Region,Waikato,541740,LAKE TERRACE,Fine,car,Bright sun,Sealed,Urban Road,50,NA,1,0,TRUE
171.720585,-41.74627547,1493621,5377603,2012,not holiday,West Coast Region,Tasman,584409,SH 67,Fine,car,Dark,Sealed,Highway,100,NA,0,0,TRUE
175.8405583,-40.45331905,1840874,5518051,2011,not holiday,Manawatū-Whanganui Region,Central,578000,SH 2,Fine,car,Bright sun,Sealed,Urban Road,50,NA,1,0,TRUE
175.5852208,-40.37477107,1819474.655,5527436.873,2020,not holiday,Manawatū-Whanganui Region,Central,562910,ALEXANDER STREET,Fine,car,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
174.6940068,-36.75071702,1751223,5931443,2017,not holiday,Auckland Region,Counties Manukau,508806,ALBANY HIGHWAY,Fine,car,Dark,Sealed,Urban Road,50,NA,0,0,TRUE
172.6445265,-43.50216331,1571263,5183357,2003,not holiday,Canterbury Region,Canterbury,592701,FERGUSSON AVENUE,Fine,car,Dark,Sealed,Urban Road,50,NA,0,0,TRUE
171.5462042,-44.01289134,1483468,5125668,2011,not holiday,Canterbury Region,Canterbury,597730,SH 1S,Fine,car,Twilight,Sealed,Highway,100,NA,0,1,TRUE
175.2010084,-40.73300616,1785860,5488551,2012,not holiday,Wellington Region,Wellington,564022,SH 1N,Fine,car,Overcast,Sealed,Highway,100,NA,2,0,TRUE
176.9351368,-37.94653529,1945812,5792808,2015,not holiday,Bay of Plenty Region,Bay of Plenty,542511,THORNTON ROAD,Fine,car,Dark,Sealed,Highway,100,1,0,0,TRUE
172.6375497,-43.58484519,1570739,5174172,2018,not holiday,Canterbury Region,Canterbury,591102,DYERS PASS ROAD,Fine,motorcycle,Overcast,Sealed,Arterial Road,60,NA,0,0,TRUE
174.7529681,-36.84507278,1756295,5920880,2002,not holiday,Auckland Region,Counties Manukau,514101,BEAUMONT ST,Fine,car,Dark,Sealed,Urban Road,50,NA,0,0,TRUE
171.2407832,-44.34975041,1459787,5087775,2000,not holiday,Canterbury Region,Canterbury,598700,SEADOWN ROAD,Fine,motorcycle,Overcast,Sealed,Highway,100,NA,0,0,TRUE
176.8749038,-39.46640057,1933370,5624293,2003,not holiday,Hawke's Bay Region,Eastern,545611,SH 2,Fine,car,Bright sun,Sealed,Highway,100,NA,0,0,TRUE
174.8191469,-36.84557444,1762195,5920714,2002,not holiday,Auckland Region,Counties Manukau,516400,TAMAKI DRIVE,Light rain,car,Dark,Sealed,Urban Road,50,NA,0,0,TRUE
174.7783535,-36.84922038,1758550,5920378,2018,not holiday,Auckland Region,Counties Manukau,514101,SH 16,Fine,car,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
170.458913,-45.86905631,1402776,4917361,2003,not holiday,Otago Region,Southern,603930,WRAY ST,Fine,car,Dark,Sealed,Urban Road,50,NA,2,0,TRUE
174.7870192,-41.21187374,1749812,5436183,2013,not holiday,Wellington Region,Wellington,577700,OHARIU VALLEY ROAD,Fine,bicycle,Bright sun,Sealed,Arterial Road,80,NA,0,1,TRUE
172.6179783,-43.467231,1569099,5187227,2003,not holiday,Canterbury Region,Canterbury,588200,SH 74 MAIN NORTH,Fine,car,Bright sun,Sealed,Arterial Road,60,NA,0,0,TRUE
172.7042652,-43.54936264,1576111,5178134,2017,not holiday,Canterbury Region,Canterbury,593900,Z CPK,Fine,car,Overcast,Sealed,Urban Road,20,NA,0,0,TRUE
175.6325323,-40.32746537,1823648,5532570,2018,not holiday,Manawatū-Whanganui Region,Central,562500,ARMSTRONG ST,Fine,motorcycle,Twilight,Sealed,Urban Road,50,NA,0,1,TRUE
171.4928118,-43.82236921,1478802,5146752,2006,not holiday,Canterbury Region,Canterbury,597720,TINWALD WESTERFIELD MAYFI,Fine,car,Bright sun,Sealed,Highway,100,NA,1,1,TRUE
175.0654806,-41.11612459,1773410,5446296,2017,not holiday,Wellington Region,Wellington,567000,SH 2,Fine,car,Dark,Sealed,Highway,100,NA,0,0,TRUE
175.5681429,-40.2309082,1818488,5543450,2018,not holiday,Manawatū-Whanganui Region,Central,561410,SOUTH ST,Fine,car,Bright sun,Sealed,Urban Road,50,NA,2,1,TRUE
172.625992,-43.52090511,1569774,5181269,2011,not holiday,Canterbury Region,Canterbury,591600,BEALEY AVENUE,Fine,car,Overcast,Sealed,Urban Road,50,NA,0,0,TRUE
173.7803497,-42.277565,1664345.288,5319110.519,2020,not holiday,Canterbury Region,Canterbury,581500,SH 1,Fine,truck,Dark,Sealed,Arterial Road,80,NA,0,0,TRUE
174.7789949,-36.84689433,1758612,5920635,2008,not holiday,Auckland Region,Counties Manukau,514101,QUAY ST,Fine,car,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
171.3816466,-42.76185811,1467581,5264360,2010,not holiday,West Coast Region,Tasman,585314,SH 73,Fine,car,Dark,Sealed,Highway,100,1,1,0,TRUE
175.8729917,-38.21696325,1851521,5766209,2003,not holiday,Waikato Region,Waikato,535350,SH 1N,Fine,car,Bright sun,Sealed,Highway,100,NA,0,0,TRUE
174.7307988,-36.90780688,1754192,5913956,2006,not holiday,Auckland Region,Counties Manukau,518802,SH 20,Fine,car,Bright sun,Sealed,Highway,100,NA,2,0,TRUE
174.7794968,-41.27007824,1749049,5429734,2009,not holiday,Wellington Region,Wellington,572900,TINAKORI ROAD,Fine,car,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
175.0124842,-36.89638277,1779316,5914731,2004,not holiday,Auckland Region,Counties Manukau,523300,WHITFORD-MARAETAI ROAD,Fine,car,Dark,Sealed,Highway,100,NA,4,0,TRUE
174.0986069,-39.43366095,1694548,5634522,2003,not holiday,Taranaki Region,Central,553500,ELTHAM ROAD,Light rain,car,Dark,Sealed,Highway,100,NA,0,1,TRUE
174.7215811,-36.7751447,1753636,5928689,2016,not holiday,Auckland Region,Counties Manukau,508412,GLENFIELD ROAD,Fine,bicycle,Overcast,Sealed,Urban Road,50,NA,0,0,TRUE
171.2446729,-44.32283766,1460033,5090771,2008,not holiday,Canterbury Region,Canterbury,598313,SH 1S,Light rain,car,Dark,Sealed,Highway,100,NA,0,0,TRUE
172.6471226,-43.64030446,1571538,5168016,2013,not holiday,Canterbury Region,Canterbury,596503,GOVERNORS BAY TEDDINGTON ,Fine,motorcycle,Overcast,Sealed,Arterial Road,70,NA,0,0,TRUE
173.1839123,-41.34236257,1615387,5423220,2017,not holiday,Tasman Region,Tasman,584202,WENSLEY ROAD,Fine,car,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
174.7793219,-41.30275013,1748960,5426107,2002,not holiday,Wellington Region,Wellington,576500,ADELAIDE ROAD,Fine,motorcycle,Overcast,Sealed,Urban Road,50,NA,0,0,TRUE
174.7421084,-36.88590118,1755244,5916368,2013,not holiday,Auckland Region,Counties Manukau,517703,BALMORAL ROAD,Fine,car,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
174.7476565,-36.88710861,1755736,5916225,2013,not holiday,Auckland Region,Counties Manukau,518301,BALMORAL ROAD,Fine,car,Bright sun,Sealed,Urban Road,50,1,0,0,TRUE
174.8494159,-36.90002527,1764777,5914621,2013,not holiday,Auckland Region,Counties Manukau,520602,IRELAND ROAD,Fine,car,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
176.3326874,-38.50789642,1890608.686,5732564.747,2019,not holiday,Waikato Region,Waikato,538841,BROADLANDS ROAD,Fine,motorcycle,Overcast,Sealed,Arterial Road,70,NA,0,0,TRUE
174.4368479,-36.72372367,1728310,5934813,2013,not holiday,Auckland Region,Counties Manukau,506652,SH 16,Fine,car,Overcast,Sealed,Highway,100,NA,0,0,TRUE
176.0129316,-38.39284057,1863138,5746298,2015,not holiday,Waikato Region,Waikato,535262,SH 1N,Fine,truck,Bright sun,Sealed,Highway,100,NA,1,0,TRUE
177.3115196,-38.22008548,1977490,5760969,2008,Queens Birthday,Bay of Plenty Region,Bay of Plenty,542904,SH 2,Light rain,car,Dark,Sealed,Highway,100,NA,0,1,TRUE
172.6609988,-43.48968835,1572589,5184748,2011,not holiday,Canterbury Region,Canterbury,590507,MARSHLAND ROAD,Fine,motorcycle,Overcast,Sealed,Arterial Road,80,NA,0,0,TRUE
168.3473323,-46.39449212,1242321,4851593,2006,not holiday,Southland Region,Southern,610800,SH 6,Light rain,car,Overcast,Sealed,Urban Road,50,NA,0,0,TRUE
176.1669909,-37.67746613,1879303,5825249,2000,not holiday,Bay of Plenty Region,Bay of Plenty,538201,CHAPEL ST,Fine,car,Overcast,Sealed,Urban Road,50,NA,0,0,TRUE
176.9952374,-37.95546891,1951053,5791591,2017,not holiday,Bay of Plenty Region,Bay of Plenty,542410,LOUVAIN ST,Fine,car,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
174.9252454,-37.07422296,1771143,5895160,2011,not holiday,Auckland Region,Counties Manukau,521201,HINGAIA ROAD,Fine,motorcycle,Overcast,Sealed,Arterial Road,70,NA,1,1,TRUE
170.4562601,-45.85942938,1402536,4918424,2014,not holiday,Otago Region,Southern,602421,DALZIEL ROAD,Light rain,car,Overcast,Sealed,Arterial Road,70,NA,0,0,TRUE
174.2562893,-39.55370196,1707933,5621022,2011,not holiday,Taranaki Region,Central,554114,KETEMARAE ROAD,Fine,car,Bright sun,Sealed,Highway,100,NA,0,0,TRUE
171.786613,-43.32670784,1501624,5202189,2008,not holiday,Canterbury Region,Canterbury,587100,SH 73,Fine,car,Overcast,Sealed,Highway,100,NA,0,0,TRUE
174.8110777,-36.94835937,1761259,5909324,2003,not holiday,Auckland Region,Counties Manukau,524404,FAVONA ROAD,Fine,truck,Overcast,Sealed,Urban Road,50,1,0,0,TRUE
170.4989294,-45.88262204,1405929.036,4915951.979,2019,not holiday,Otago Region,Southern,602900,PRINCES STREET,Fine,car,Bright sun,Sealed,Urban Road,50,1,0,0,TRUE
175.5931224,-40.41790188,1820005,5522629,2012,not holiday,Manawatū-Whanganui Region,Central,561820,SH 57 TENNENT,Fine,car,Bright sun,Sealed,Arterial Road,80,NA,0,0,TRUE
175.8444254,-40.44855809,1841219,5518569,2003,not holiday,Manawatū-Whanganui Region,Central,578000,SH 2,Light rain,car,Overcast,Sealed,Urban Road,50,NA,0,0,TRUE
174.6603666,-36.92189485,1747889.671,5912504.566,2020,not holiday,Auckland Region,Counties Manukau,511901,ATKINSON ROAD,Fine,car,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
175.7748313,-39.834335,1837447,5586945,2007,not holiday,Manawatū-Whanganui Region,Central,559220,SH 1N,Fine,car,Bright sun,Sealed,Highway,100,NA,1,0,TRUE
174.6522,-36.45019423,1748064,5964848,2001,not holiday,Auckland Region,Counties Manukau,506613,SH 1N,Fine,car,Overcast,Sealed,Highway,100,NA,0,1,TRUE
172.6516789,-43.51245921,1571846,5182216,2008,not holiday,Canterbury Region,Canterbury,592600,HILLS ROAD,Mist or Fog,car,Dark,Sealed,Urban Road,50,NA,0,0,TRUE
175.8860337,-38.00122333,1853408,5790118,2004,not holiday,Waikato Region,Waikato,535232,SH 5,Light rain,car,Overcast,Sealed,Highway,100,NA,0,0,TRUE
175.0606441,-39.93047036,1776081,5577927,2006,not holiday,Manawatū-Whanganui Region,Central,557800,GEORGETTI ROAD,Fine,car,Bright sun,Sealed,Urban Road,50,NA,1,0,TRUE
172.6543018,-43.38876514,1572001,5195954,2008,not holiday,Canterbury Region,Canterbury,586403,WILLIAMS ST,Fine,car,Dark,Sealed,Urban Road,50,NA,0,0,TRUE
174.6648837,-36.90849675,1748318,5913984,2012,not holiday,Auckland Region,Counties Manukau,511700,GREAT NORTH ROAD,Heavy rain,car,Dark,Sealed,Urban Road,50,1,0,1,TRUE
170.0678353,-45.663623,1371586,4939143,2013,not holiday,Otago Region,Southern,602600,SH 87,Light rain,car,Overcast,Sealed,Highway,100,NA,0,0,TRUE
174.7262188,-36.72661116,1754147,5934066,2001,not holiday,Auckland Region,Counties Manukau,508804,EAST COAST ROAD,Light rain,car,Dark,Sealed,Urban Road,50,NA,0,0,TRUE
174.9239575,-41.00901843,1761790,5458459,2000,not holiday,Wellington Region,Wellington,565700,SH 1N,Fine,car,Dark,Sealed,Highway,100,NA,1,1,TRUE
174.7429953,-36.71582963,1755667,5935235,2009,not holiday,Auckland Region,Counties Manukau,507101,BEACH ROAD,Fine,car,Bright sun,Sealed,Urban Road,50,1,0,0,TRUE
172.8290923,-42.79779649,1586024,5261625,2009,not holiday,Canterbury Region,Canterbury,585506,SH 7,Fine,car,Bright sun,Sealed,Highway,100,NA,0,0,TRUE
172.7303417,-43.22232155,1578100,5214461,2006,not holiday,Canterbury Region,Canterbury,585803,SH 1S,Fine,car,Dark,Sealed,Highway,100,NA,0,0,TRUE
175.5986993,-40.41612818,1820484,5522812,2004,not holiday,Manawatū-Whanganui Region,Central,561820,SH 57,Light rain,car,Dark,Sealed,Highway,100,NA,6,0,TRUE
174.5785312,-36.35018597,1741643,5976053,2002,not holiday,Auckland Region,Counties Manukau,506661,SH 1N,Heavy rain,car,Dark,Sealed,Highway,100,NA,0,0,TRUE
174.7796074,-41.30182698,1748986,5426209,2005,not holiday,Wellington Region,Wellington,576500,ADELAIDE ROAD,Fine,bicycle,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
174.299109,-35.67934956,1717561,6050838,2000,not holiday,Northland Region,Northland,502101,KAMO ROAD,Fine,truck,Overcast,Sealed,Urban Road,50,NA,0,0,TRUE
172.6292877,-43.53640366,1570048.016,5179548.943,2021,not holiday,Canterbury Region,Canterbury,591500,ST ASAPH STREET,Fine,car,Bright sun,Sealed,Urban Road,30,NA,0,0,TRUE
176.9814102,-37.95390268,1949845,5791817,2015,not holiday,Bay of Plenty Region,Bay of Plenty,542410,EIVERS ROAD,Fine,motorcycle,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
174.7624969,-41.28327179,1747595.315,5428298.27,2021,not holiday,Wellington Region,Wellington,575300,GLENMORE STREET,Light rain,car,Overcast,Sealed,Urban Road,50,1,0,0,TRUE
175.8403918,-37.11413189,1852377,5888690,2016,not holiday,Waikato Region,Waikato,533603,SH 25,Light rain,motorcycle,Overcast,Sealed,Highway,100,NA,0,0,TRUE
176.8409626,-39.6303324,1929671,5606217,2006,not holiday,Hawke's Bay Region,Eastern,547600,GRAYS ROAD,Fine,car,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
172.6805148,-43.49195961,1574168,5184502,2014,not holiday,Canterbury Region,Canterbury,590505,SH 74,Fine,car,Dark,Sealed,Arterial Road,80,NA,0,0,TRUE
174.6777528,-36.40932814,1750433,5969342,2015,not holiday,Auckland Region,Counties Manukau,505500,WILSON ROAD,Fine,car,Bright sun,Unsealed,Urban Road,50,NA,1,0,TRUE
175.8126719,-38.09293298,1846657,5780137,2016,not holiday,Waikato Region,Waikato,535261,SH 1N,Light rain,car,Dark,Sealed,Highway,100,NA,0,0,TRUE
174.722167,-36.78330254,1753672,5927783,2004,not holiday,Auckland Region,Counties Manukau,508310,DOWNING ST,Fine,car,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
175.0952141,-41.09569946,1775961,5448504,2009,not holiday,Wellington Region,Wellington,566620,AKATARAWA ROAD,Fine,car,Dark,Sealed,Urban Road,50,1,0,0,TRUE
170.510989,-45.87778188,1406848,4916519,2005,not holiday,Otago Region,Southern,602800,WILLIS ST,Fine,car,Overcast,Sealed,Urban Road,50,NA,1,0,TRUE
175.1563061,-37.48734362,1790640,5848879,2001,not holiday,Waikato Region,Waikato,527210,OHINEWAI NORTH ROAD,Fine,car,Twilight,Sealed,Highway,100,NA,0,0,TRUE
174.7109268,-36.78225696,1752671,5927917,2002,not holiday,Auckland Region,Counties Manukau,508210,KAIPATIKI ROAD,Fine,car,Dark,Sealed,Urban Road,50,NA,4,1,TRUE
174.9577358,-37.05344801,1774079,5897406,2005,not holiday,Auckland Region,Counties Manukau,525630,COSGRAVE ROAD,Fine,car,Bright sun,Sealed,Urban Road,50,NA,0,1,TRUE
174.6290435,-36.87412023,1745190,5917853,2002,not holiday,Auckland Region,Counties Manukau,510700,BUSCOMB AVENUE,Light rain,truck,Twilight,Sealed,Urban Road,50,1,0,0,TRUE
174.4928297,-38.92952209,1729398,5689985,2016,not holiday,Taranaki Region,Central,550700,WAIITI ROAD,Fine,motorcycle,Twilight,Unsealed,Highway,100,NA,0,0,TRUE
176.2341293,-38.13336089,1883469,5774445,2004,not holiday,Bay of Plenty Region,Bay of Plenty,539400,SH 5,Fine,car,Dark,Sealed,Arterial Road,60,NA,0,0,TRUE
174.6353484,-36.84989519,1745798,5920531,2009,not holiday,Auckland Region,Counties Manukau,513301,SH 16,Fine,motorcycle,Bright sun,Sealed,Highway,100,NA,0,0,TRUE
175.1858811,-37.62294238,1792905,5833772,2012,not holiday,Waikato Region,Waikato,527112,GREAT SOUTH ROAD,Fine,car,Overcast,Sealed,Arterial Road,70,NA,0,0,TRUE
170.5741524,-45.85394784,1411669,4919318,2017,not holiday,Otago Region,Southern,604710,SH 88,Fine,car,Bright sun,Sealed,Arterial Road,80,NA,0,0,TRUE
